taxa_falsos_positivos,taxa_verdadeiros_positivos,threshold
0.020020802177501566,0.9784345047923323,0.006239855520444757
0.020020802177501566,0.9792332268370607,0.0062356789899829755
0.02373104129904941,0.9792332268370607,0.005151843993315049
0.02373104129904941,0.9800319488817891,0.005151484780510574
0.02390698011373927,0.9800319488817891,0.005100977257113989
0.02390698011373927,0.9808306709265175,0.005100558172937465
0.0278811274573219,0.9808306709265175,0.004338013070557739
0.0278811274573219,0.981629392971246,0.004335986937354389
0.029919947839316115,0.981629392971246,0.004019149879155113
0.029919947839316115,0.9824281150159745,0.0040174969217714965
0.030929008688272645,0.9824281150159745,0.003859859099670365
0.030929008688272645,0.9832268370607029,0.00385876990179997
0.03147234914540308,0.9832268370607029,0.0037840531011137826
0.03147234914540308,0.9840255591054313,0.0037825209432731407
0.03323173729230164,0.9840255591054313,0.0035679535041589546
0.03323173729230164,0.9848242811501597,0.003566963076701745
0.0346858198490031,0.9848242811501597,0.003398652740018743
0.0346858198490031,0.9856230031948882,0.00339835517869754
0.03610367970856253,0.9856230031948882,0.00326267094396022
0.03610367970856253,0.9864217252396166,0.0032626377207235317
0.03678673628324079,0.9864217252396166,0.0031944474354693962
0.03678673628324079,0.987220447284345,0.0031914768109525143
0.037247282004046596,0.987220447284345,0.0031453183684057957
0.037247282004046596,0.9880191693290735,0.0031452138249516755
0.03975699744888719,0.9880191693290735,0.00294871091097729
0.03975699744888719,0.9888178913738019,0.0029483125007169794
0.047068807600556796,0.9888178913738019,0.0024566042969709078
0.047068807600556796,0.9896166134185304,0.0024565042010548602
0.0603677121227018,0.9896166134185304,0.0018519577168970708
0.0603677121227018,0.9904153354632588,0.0018515030989882271
0.06784511174702068,0.9904153354632588,0.0016042052900531608
0.06784511174702068,0.9912140575079872,0.0016041817874737655
0.06826943477068445,0.9912140575079872,0.0015909844719842836
0.06826943477068445,0.9920127795527156,0.0015906961395940986
0.0700909189698265,0.9920127795527156,0.0015381123437129924
0.07010126831186707,0.9920127795527156,0.0015380841674870942
0.08831093563226718,0.9920127795527156,0.0011163628328497027
0.08831093563226718,0.9928115015974441,0.0011162508099888972
0.09011172114732806,0.9928115015974441,0.0010846413446317109
0.09011172114732806,0.9936102236421726,0.0010845297492192278
0.09082065107710777,0.9936102236421726,0.0010720076394391737
0.09082065107710777,0.994408945686901,0.001072002400707315
0.10792811347018613,0.994408945686901,0.0008152508132554068
0.10793846281222672,0.994408945686901,0.0008152474243622347
0.1084559299142557,0.994408945686901,0.0008095616263776967
0.1084559299142557,0.9952076677316294,0.0008093818338121668
0.1086629167550673,0.9952076677316294,0.0008066994927344468
0.10867326609710788,0.9952076677316294,0.0008066803045193542
0.11283370159742094,0.9952076677316294,0.0007547574445207674
0.11283370159742094,0.9960063897763578,0.0007547218177081103
0.12328136238738623,0.9960063897763578,0.000645880688768012
0.12328136238738623,0.9968051118210862,0.0006458494323558675
0.14607578823176318,0.9968051118210862,0.0004631720706362052
0.14607578823176318,0.9976038338658147,0.0004631470708760158
0.16109268353264442,0.9976038338658147,0.0003843743705028955
0.16109268353264442,0.9984025559105432,0.00038435937967996534
0.1828935725411257,0.9984025559105432,0.0003022734909020907
0.1829039218831663,0.9984025559105432,0.00030225937754728346
0.30200932475717857,0.9984025559105432,0.00013032889195999784
0.30201967409921915,0.9984025559105432,0.0001303242004589423
0.3130261993593757,0.9984025559105432,0.00012366535192006746
0.3130261993593757,0.9992012779552716,0.000123663003024021
0.31904951642699314,0.9992012779552716,0.0001203361481946488
0.3190598657690337,0.9992012779552716,0.00012033475631991237
0.3351893153392773,0.9992012779552716,0.00011204897589312451
0.3351996646813179,0.9992012779552716,0.00011204719307037024
0.34218029588768895,0.9992012779552716,0.00010866532441752484
0.34219064522972953,0.9992012779552716,0.00010866364483934907
0.34385688929826286,0.9992012779552716,0.00010782243163260269
0.34386723864030344,0.9992012779552716,0.00010782060638733278
0.3511893981340136,0.9992012779552716,0.00010455511461487005
0.3511997474760542,0.9992012779552716,0.00010454621018681257
0.3590238500587325,0.9992012779552716,0.00010116399069246271
0.3590341994007731,0.9992012779552716,0.00010116360424085565
0.41251442439546904,0.9992012779552716,8.186406433461859e-05
0.4125247737375096,0.9992012779552716,8.186353540866476e-05
0.4248249667527387,0.9992012779552716,7.790369190656578e-05
0.42483531609477926,0.9992012779552716,7.790283050202854e-05
0.45124683698233886,0.9992012779552716,7.028722574892789e-05
0.45125718632437944,0.9992012779552716,7.02830642076964e-05
0.45974882146867513,0.9992012779552716,6.80422613032573e-05
0.4597591708107157,0.9992012779552716,6.804190068462471e-05
0.4700929888382346,0.9992012779552716,6.530819893446388e-05
0.47010333818027517,0.9992012779552716,6.530816299015914e-05
0.48820433740924923,0.9992012779552716,6.0555928786316315e-05
0.48820433740924923,1.0,6.055434168417725e-05
