conjunto,metrica,iteracao,valor
learn,Logloss,721,0.003526813172468385
learn,Logloss,722,0.0035259392165723075
learn,Logloss,723,0.003524370753712988
learn,Logloss,724,0.0035234670178152815
learn,Logloss,725,0.0035219335456109246
learn,Logloss,726,0.0035209879575644355
learn,Logloss,727,0.0035198715870350737
learn,Logloss,728,0.0035187704265202562
learn,Logloss,729,0.0035174344762463885
learn,Logloss,730,0.0035163234100370287
learn,Logloss,731,0.0035146524746563364
learn,Logloss,732,0.0035135833950536367
learn,Logloss,733,0.003511750065436712
learn,Logloss,734,0.0035112391943186018
learn,Logloss,735,0.003510525669130759
learn,Logloss,736,0.003508842695830913
learn,Logloss,737,0.0035076856877583615
learn,Logloss,738,0.0035071442392021505
learn,Logloss,739,0.0035065099531081047
learn,Logloss,740,0.0035053349192994666
learn,Logloss,741,0.003504859651275829
learn,Logloss,742,0.003502757755012326
learn,Logloss,743,0.003499530623774627
learn,Logloss,744,0.0034952924430248296
learn,Logloss,745,0.003494581687309577
learn,Logloss,746,0.0034934255325758706
learn,Logloss,747,0.0034920178955354466
learn,Logloss,748,0.0034906370255356448
learn,Logloss,749,0.003490203417851319
learn,Logloss,750,0.0034885586838232664
learn,Logloss,751,0.0034867920912676686
learn,Logloss,752,0.003485944362056998
learn,Logloss,753,0.0034848960673489592
learn,Logloss,754,0.003484152505307427
learn,Logloss,755,0.00348344203191846
learn,Logloss,756,0.003482405481154735
learn,Logloss,757,0.0034813765394131214
learn,Logloss,758,0.003481020861842965
learn,Logloss,759,0.0034789558580335545
learn,Logloss,760,0.0034774641150538384
learn,Logloss,761,0.0034757996809009067
learn,Logloss,762,0.003474607766577355
learn,Logloss,763,0.0034730689065123315
learn,Logloss,764,0.0034721247939339247
learn,Logloss,765,0.003471020715360678
learn,Logloss,766,0.0034662966403869533
learn,Logloss,767,0.003465270264352587
learn,Logloss,768,0.0034635452736522356
learn,Logloss,769,0.0034632015914375673
learn,Logloss,770,0.003462866616343448
learn,Logloss,771,0.0034520957366172794
learn,Logloss,772,0.003451055093576963
learn,Logloss,773,0.003448282563040719
learn,Logloss,774,0.0034472021276858588
learn,PRAUC:type=Classic,0,0.2307837685520227
learn,PRAUC:type=Classic,1,0.41235743198576436
learn,PRAUC:type=Classic,2,0.4344720417103175
learn,PRAUC:type=Classic,3,0.4529737774181082
learn,PRAUC:type=Classic,4,0.5158752534429001
learn,PRAUC:type=Classic,5,0.5778283941253507
learn,PRAUC:type=Classic,6,0.5883763152332826
learn,PRAUC:type=Classic,7,0.6371360560053632
learn,PRAUC:type=Classic,8,0.6773876692665859
learn,PRAUC:type=Classic,9,0.7023279374317456
learn,PRAUC:type=Classic,10,0.7166355293602494
learn,PRAUC:type=Classic,11,0.7203431994390866
learn,PRAUC:type=Classic,12,0.725492697787775
learn,PRAUC:type=Classic,13,0.7274617820777828
learn,PRAUC:type=Classic,14,0.7290004943998357
learn,PRAUC:type=Classic,15,0.7296162094684507
learn,PRAUC:type=Classic,16,0.7302582328476553
learn,PRAUC:type=Classic,17,0.7329113350190536
learn,PRAUC:type=Classic,18,0.7378876834339939
learn,PRAUC:type=Classic,19,0.7452201873636265
learn,PRAUC:type=Classic,20,0.7548153489333879
learn,PRAUC:type=Classic,21,0.7568442139905919
learn,PRAUC:type=Classic,22,0.761499979579763
learn,PRAUC:type=Classic,23,0.7622410684093954
learn,PRAUC:type=Classic,24,0.7732679323337777
learn,PRAUC:type=Classic,25,0.7730150173010648
learn,PRAUC:type=Classic,26,0.7798330543334239
learn,PRAUC:type=Classic,27,0.7805170129935918
learn,PRAUC:type=Classic,28,0.785955731252848
learn,PRAUC:type=Classic,29,0.7880677640136496
learn,PRAUC:type=Classic,30,0.7895776486966828
learn,PRAUC:type=Classic,31,0.794946916314481
learn,PRAUC:type=Classic,32,0.7964048962651611
learn,PRAUC:type=Classic,33,0.8056259737840974
learn,PRAUC:type=Classic,34,0.8073918585815778
learn,PRAUC:type=Classic,35,0.8077990572272412
learn,PRAUC:type=Classic,36,0.8125429826186323
learn,PRAUC:type=Classic,37,0.8128728318487463
learn,PRAUC:type=Classic,38,0.818642614016131
learn,PRAUC:type=Classic,39,0.8188912995192947
learn,PRAUC:type=Classic,40,0.8235548475552622
learn,PRAUC:type=Classic,41,0.8238642775157842
learn,PRAUC:type=Classic,42,0.8278230792666379
learn,PRAUC:type=Classic,43,0.8280310012147728
learn,PRAUC:type=Classic,44,0.8284755945190543
learn,PRAUC:type=Classic,45,0.8299064481689443
learn,PRAUC:type=Classic,46,0.8310687003841719
learn,PRAUC:type=Classic,47,0.8316738255760862
learn,PRAUC:type=Classic,48,0.8335863212379622
learn,PRAUC:type=Classic,49,0.8352932860608143
learn,PRAUC:type=Classic,50,0.8381296281273695
learn,PRAUC:type=Classic,51,0.8384767483476798
learn,PRAUC:type=Classic,52,0.8391340552069108
learn,PRAUC:type=Classic,53,0.8400497761710075
learn,PRAUC:type=Classic,54,0.8421748660452589
learn,PRAUC:type=Classic,55,0.8434679233296075
learn,PRAUC:type=Classic,56,0.8435325321368609
learn,PRAUC:type=Classic,57,0.8435967644616256
learn,PRAUC:type=Classic,58,0.8438091745172595
learn,PRAUC:type=Classic,59,0.8459807267926293
learn,PRAUC:type=Classic,60,0.8463412053997581
learn,PRAUC:type=Classic,61,0.8466017291401463
learn,PRAUC:type=Classic,62,0.8484362063416623
learn,PRAUC:type=Classic,63,0.8484411221360538
learn,PRAUC:type=Classic,64,0.8494161448570111
learn,PRAUC:type=Classic,65,0.8496850870915472
learn,PRAUC:type=Classic,66,0.8506448272151925
learn,PRAUC:type=Classic,67,0.8507876448086066
learn,PRAUC:type=Classic,68,0.8512188589077085
learn,PRAUC:type=Classic,69,0.8513876451370583
learn,PRAUC:type=Classic,70,0.8516870256879396
learn,PRAUC:type=Classic,71,0.8517788428733681
learn,PRAUC:type=Classic,72,0.8528886487840022
learn,PRAUC:type=Classic,73,0.8537902868900018
learn,PRAUC:type=Classic,74,0.8543251231096769
learn,PRAUC:type=Classic,75,0.8553167688419647
learn,PRAUC:type=Classic,76,0.8556214010318555
learn,PRAUC:type=Classic,77,0.8558643493961445
learn,PRAUC:type=Classic,78,0.856851392220373
learn,PRAUC:type=Classic,79,0.8570921120079122
learn,PRAUC:type=Classic,80,0.8586471316260372
learn,PRAUC:type=Classic,81,0.8592312731048484
learn,PRAUC:type=Classic,82,0.8596383356172114
learn,PRAUC:type=Classic,83,0.8598284719190059
learn,PRAUC:type=Classic,84,0.8600090836792256
learn,PRAUC:type=Classic,85,0.8611411434207772
learn,PRAUC:type=Classic,86,0.8611622831447487
learn,PRAUC:type=Classic,87,0.8615833781058516
learn,PRAUC:type=Classic,88,0.862777343044891
learn,PRAUC:type=Classic,89,0.8632389794397567
learn,PRAUC:type=Classic,90,0.8647313716556709
learn,PRAUC:type=Classic,91,0.8655733073566597
learn,PRAUC:type=Classic,92,0.8665177786201351
learn,PRAUC:type=Classic,93,0.8675245960416033
learn,PRAUC:type=Classic,94,0.8677434951897037
learn,PRAUC:type=Classic,95,0.8684203211750955
learn,PRAUC:type=Classic,96,0.8688736068166842
learn,PRAUC:type=Classic,97,0.8694208237304222
learn,PRAUC:type=Classic,98,0.8703933820864342
learn,PRAUC:type=Classic,99,0.8706808305151521
learn,PRAUC:type=Classic,100,0.8726247816109928
learn,PRAUC:type=Classic,101,0.8738106036733749
learn,PRAUC:type=Classic,102,0.8749384488677825
learn,PRAUC:type=Classic,103,0.8766792916219466
learn,PRAUC:type=Classic,104,0.8769642346988539
learn,PRAUC:type=Classic,105,0.877717441767241
learn,PRAUC:type=Classic,106,0.8784247572884708
learn,PRAUC:type=Classic,107,0.878794997509453
learn,PRAUC:type=Classic,108,0.8795976696127147
learn,PRAUC:type=Classic,109,0.8797449705879046
learn,PRAUC:type=Classic,110,0.8804304544315991
learn,PRAUC:type=Classic,111,0.8811857720222127
learn,PRAUC:type=Classic,112,0.8817390009092607
learn,PRAUC:type=Classic,113,0.8819601185081675
learn,PRAUC:type=Classic,114,0.8829309806158993
learn,PRAUC:type=Classic,115,0.8831391614460304
learn,PRAUC:type=Classic,116,0.8838525197765935
learn,PRAUC:type=Classic,117,0.8843540650412578
learn,PRAUC:type=Classic,118,0.8846000051097154
learn,PRAUC:type=Classic,119,0.8855279502574636
learn,PRAUC:type=Classic,120,0.8858002446465096
learn,PRAUC:type=Classic,121,0.8858786710079698
learn,PRAUC:type=Classic,122,0.8868513317384521
learn,PRAUC:type=Classic,123,0.8872291788999649
learn,PRAUC:type=Classic,124,0.8876390043326899
learn,PRAUC:type=Classic,125,0.8878092612374361
learn,PRAUC:type=Classic,126,0.8884850002646046
learn,PRAUC:type=Classic,127,0.8886553536062581
learn,PRAUC:type=Classic,128,0.8892940952890701
learn,PRAUC:type=Classic,129,0.889520878248339
learn,PRAUC:type=Classic,130,0.8896934664571323
learn,PRAUC:type=Classic,131,0.8901820771078323
learn,PRAUC:type=Classic,132,0.8907554621355559
learn,PRAUC:type=Classic,133,0.8912760728987882
learn,PRAUC:type=Classic,134,0.891425266900783
learn,PRAUC:type=Classic,135,0.8918030080052595
learn,PRAUC:type=Classic,136,0.8923633944362301
learn,PRAUC:type=Classic,137,0.8925606318132766
learn,PRAUC:type=Classic,138,0.8928089194724249
learn,PRAUC:type=Classic,139,0.8929589754970114
learn,PRAUC:type=Classic,140,0.8933692909380879
learn,PRAUC:type=Classic,141,0.8935846638063862
learn,PRAUC:type=Classic,142,0.8939665031647995
learn,PRAUC:type=Classic,143,0.8942657528906949
learn,PRAUC:type=Classic,144,0.8944650355770796
learn,PRAUC:type=Classic,145,0.8947766100398346
learn,PRAUC:type=Classic,146,0.8949787253892545
learn,PRAUC:type=Classic,147,0.8952759623111712
learn,PRAUC:type=Classic,148,0.8959327161837461
learn,PRAUC:type=Classic,149,0.8959462200072613
learn,PRAUC:type=Classic,150,0.8963772955710076
learn,PRAUC:type=Classic,151,0.896959535238052
learn,PRAUC:type=Classic,152,0.897875465867522
learn,PRAUC:type=Classic,153,0.8980169851514584
learn,PRAUC:type=Classic,154,0.8981773846057131
learn,PRAUC:type=Classic,155,0.8985801805661711
learn,PRAUC:type=Classic,156,0.8987458300324558
learn,PRAUC:type=Classic,157,0.8991886122304552
learn,PRAUC:type=Classic,158,0.8997396431927953
learn,PRAUC:type=Classic,159,0.8999909249227424
learn,PRAUC:type=Classic,160,0.9002842711417083
learn,PRAUC:type=Classic,161,0.900388435303481
learn,PRAUC:type=Classic,162,0.9006007466852309
learn,PRAUC:type=Classic,163,0.9006835661296256
learn,PRAUC:type=Classic,164,0.9010836942978243
learn,PRAUC:type=Classic,165,0.9013121736327953
learn,PRAUC:type=Classic,166,0.9014883531070942
learn,PRAUC:type=Classic,167,0.9018188153959088
learn,PRAUC:type=Classic,168,0.9019774122985436
learn,PRAUC:type=Classic,169,0.9021970173773705
learn,PRAUC:type=Classic,170,0.9023077682603752
learn,PRAUC:type=Classic,171,0.90283837974781
learn,PRAUC:type=Classic,172,0.9030721291524508
learn,PRAUC:type=Classic,173,0.9033234489397719
learn,PRAUC:type=Classic,174,0.9036874258126204
learn,PRAUC:type=Classic,175,0.9042049406124568
learn,PRAUC:type=Classic,176,0.9045421590155455
learn,PRAUC:type=Classic,177,0.9045965253296994
learn,PRAUC:type=Classic,178,0.9048405022343118
learn,PRAUC:type=Classic,179,0.905119679717349
learn,PRAUC:type=Classic,180,0.9053356235047206
learn,PRAUC:type=Classic,181,0.905819323879519
learn,PRAUC:type=Classic,182,0.9062017951162716
learn,PRAUC:type=Classic,183,0.9064216405856417
learn,PRAUC:type=Classic,184,0.9067327590706177
learn,PRAUC:type=Classic,185,0.9069727848241737
learn,PRAUC:type=Classic,186,0.9071309792385406
learn,PRAUC:type=Classic,187,0.9074018844829551
learn,PRAUC:type=Classic,188,0.9076509854648908
learn,PRAUC:type=Classic,189,0.9081238741567242
learn,PRAUC:type=Classic,190,0.9082510939831172
learn,PRAUC:type=Classic,191,0.9083898840427007
learn,PRAUC:type=Classic,192,0.9088250016410371
learn,PRAUC:type=Classic,193,0.9089677901546902
learn,PRAUC:type=Classic,194,0.9091421407315912
learn,PRAUC:type=Classic,195,0.90924972269648
learn,PRAUC:type=Classic,196,0.909731177888289
learn,PRAUC:type=Classic,197,0.9098014487878479
learn,PRAUC:type=Classic,198,0.91017643343447
learn,PRAUC:type=Classic,199,0.9104893914657775
learn,PRAUC:type=Classic,200,0.9110081106122716
learn,PRAUC:type=Classic,201,0.9111220639366314
learn,PRAUC:type=Classic,202,0.9112304513046132
learn,PRAUC:type=Classic,203,0.9114040763583575
learn,PRAUC:type=Classic,204,0.911826644320439
learn,PRAUC:type=Classic,205,0.9121112301591721
learn,PRAUC:type=Classic,206,0.9122177345761505
learn,PRAUC:type=Classic,207,0.9123583935999061
learn,PRAUC:type=Classic,208,0.9124679975159434
learn,PRAUC:type=Classic,209,0.9126330158313699
learn,PRAUC:type=Classic,210,0.9127482413864506
learn,PRAUC:type=Classic,211,0.9129913402033772
learn,PRAUC:type=Classic,212,0.9133138593558269
learn,PRAUC:type=Classic,213,0.9135877893842058
learn,PRAUC:type=Classic,214,0.9136699106277982
learn,PRAUC:type=Classic,215,0.9138609253621778
learn,PRAUC:type=Classic,216,0.9140847247958005
learn,PRAUC:type=Classic,217,0.9142744429628283
learn,PRAUC:type=Classic,218,0.9146938060026591
learn,PRAUC:type=Classic,219,0.9148085619264698
learn,PRAUC:type=Classic,220,0.9149925348744147
learn,PRAUC:type=Classic,221,0.915225231577263
learn,PRAUC:type=Classic,222,0.9153488447193493
learn,PRAUC:type=Classic,223,0.9155126304601574
learn,PRAUC:type=Classic,224,0.9156388963499776
learn,PRAUC:type=Classic,225,0.9157184570119746
learn,PRAUC:type=Classic,226,0.9158080615116749
learn,PRAUC:type=Classic,227,0.9159199612610377
learn,PRAUC:type=Classic,228,0.9159994341977283
learn,PRAUC:type=Classic,229,0.916168992930937
learn,PRAUC:type=Classic,230,0.9162608188535158
learn,PRAUC:type=Classic,231,0.9163446271844776
learn,PRAUC:type=Classic,232,0.9164217677092147
learn,PRAUC:type=Classic,233,0.9164806953309914
learn,PRAUC:type=Classic,234,0.9168831383542198
learn,PRAUC:type=Classic,235,0.9168962765940765
learn,PRAUC:type=Classic,236,0.9170949770877943
learn,PRAUC:type=Classic,237,0.9171731489903978
learn,PRAUC:type=Classic,238,0.9172776023445139
learn,PRAUC:type=Classic,239,0.9173386939909922
learn,PRAUC:type=Classic,240,0.9174923937566801
learn,PRAUC:type=Classic,241,0.9178469240431759
learn,PRAUC:type=Classic,242,0.9180690108433427
learn,PRAUC:type=Classic,243,0.9183555412368549
learn,PRAUC:type=Classic,244,0.9184900431250524
learn,PRAUC:type=Classic,245,0.9185868155446113
learn,PRAUC:type=Classic,246,0.9187664875477219
learn,PRAUC:type=Classic,247,0.9188949476627708
learn,PRAUC:type=Classic,248,0.9189506752242689
learn,PRAUC:type=Classic,249,0.9190154729958597
learn,PRAUC:type=Classic,250,0.9191801733752817
learn,PRAUC:type=Classic,251,0.9195285327101056
learn,PRAUC:type=Classic,252,0.9197687083208824
learn,PRAUC:type=Classic,253,0.9200813295758516
learn,PRAUC:type=Classic,254,0.9202439268881173
learn,PRAUC:type=Classic,255,0.9204331970288084
learn,PRAUC:type=Classic,256,0.9205092272529001
learn,PRAUC:type=Classic,257,0.9205969234891853
learn,PRAUC:type=Classic,258,0.9206617801054997
learn,PRAUC:type=Classic,259,0.9209558968457827
learn,PRAUC:type=Classic,260,0.921093906617307
learn,PRAUC:type=Classic,261,0.9213726565754441
learn,PRAUC:type=Classic,262,0.9215139105737231
learn,PRAUC:type=Classic,263,0.9216634696389945
learn,PRAUC:type=Classic,264,0.921799068300716
learn,PRAUC:type=Classic,265,0.9218933465468495
learn,PRAUC:type=Classic,266,0.9220320359250316
learn,PRAUC:type=Classic,267,0.9221309807609253
learn,PRAUC:type=Classic,268,0.9221793024773934
learn,PRAUC:type=Classic,269,0.9223226949797163
learn,PRAUC:type=Classic,270,0.9225117668518938
learn,PRAUC:type=Classic,271,0.9227599766092862
learn,PRAUC:type=Classic,272,0.9227696237353809
learn,PRAUC:type=Classic,273,0.9228735938818318
learn,PRAUC:type=Classic,274,0.923118614773941
learn,PRAUC:type=Classic,275,0.9232450441301745
learn,PRAUC:type=Classic,276,0.9233416455847361
learn,PRAUC:type=Classic,277,0.9233886018086468
learn,PRAUC:type=Classic,278,0.9234966445440527
learn,PRAUC:type=Classic,279,0.9236244971498515
learn,PRAUC:type=Classic,280,0.9240635731693925
learn,PRAUC:type=Classic,281,0.9241831871812667
learn,PRAUC:type=Classic,282,0.9242474595168324
learn,PRAUC:type=Classic,283,0.9242559502342631
learn,PRAUC:type=Classic,284,0.9242909337499803
learn,PRAUC:type=Classic,285,0.9243596668463694
learn,PRAUC:type=Classic,286,0.9245933951938272
learn,PRAUC:type=Classic,287,0.9247038670464707
learn,PRAUC:type=Classic,288,0.9248508398926876
learn,PRAUC:type=Classic,289,0.9249763569413891
learn,PRAUC:type=Classic,290,0.9251604941300302
learn,PRAUC:type=Classic,291,0.9252093852112242
learn,PRAUC:type=Classic,292,0.925278915134329
learn,PRAUC:type=Classic,293,0.9253896537580653
learn,PRAUC:type=Classic,294,0.9255013444772284
learn,PRAUC:type=Classic,295,0.92559234567663
learn,PRAUC:type=Classic,296,0.9256597054868791
learn,PRAUC:type=Classic,297,0.9258781970387882
learn,PRAUC:type=Classic,298,0.9260040621958217
learn,PRAUC:type=Classic,299,0.926128646368243
learn,PRAUC:type=Classic,300,0.9263449097879664
learn,PRAUC:type=Classic,301,0.9263868243690054
learn,PRAUC:type=Classic,302,0.9264525507482715
learn,PRAUC:type=Classic,303,0.9266133385499107
learn,PRAUC:type=Classic,304,0.9266463088030334
learn,PRAUC:type=Classic,305,0.9267090021161453
learn,PRAUC:type=Classic,306,0.9268981150054243
learn,PRAUC:type=Classic,307,0.9270994006318767
learn,PRAUC:type=Classic,308,0.9271570043349646
learn,PRAUC:type=Classic,309,0.927271802230371
learn,PRAUC:type=Classic,310,0.9275181100408245
learn,PRAUC:type=Classic,311,0.9276364020796375
learn,PRAUC:type=Classic,312,0.9277214345996565
learn,PRAUC:type=Classic,313,0.9278266117754113
learn,PRAUC:type=Classic,314,0.9278936720915589
learn,PRAUC:type=Classic,315,0.92799271399991
learn,PRAUC:type=Classic,316,0.928029527485263
learn,PRAUC:type=Classic,317,0.9281353623876638
learn,PRAUC:type=Classic,318,0.9281978883900348
learn,PRAUC:type=Classic,319,0.9282696741257173
learn,PRAUC:type=Classic,320,0.9283542454245689
learn,PRAUC:type=Classic,321,0.9284433294508375
learn,PRAUC:type=Classic,322,0.928587195387102
learn,PRAUC:type=Classic,323,0.9287531138798907
learn,PRAUC:type=Classic,324,0.9289288297546413
learn,PRAUC:type=Classic,325,0.929000005575645
learn,PRAUC:type=Classic,326,0.9291455268274337
learn,PRAUC:type=Classic,327,0.9292271615092661
learn,PRAUC:type=Classic,328,0.9292689821159424
learn,PRAUC:type=Classic,329,0.9293926740123782
learn,PRAUC:type=Classic,330,0.9295392206563601
learn,PRAUC:type=Classic,331,0.9296652968173748
learn,PRAUC:type=Classic,332,0.929701022745263
learn,PRAUC:type=Classic,333,0.9298014203173045
learn,PRAUC:type=Classic,334,0.9299362190189594
learn,PRAUC:type=Classic,335,0.9300073099560152
learn,PRAUC:type=Classic,336,0.9301010913924391
learn,PRAUC:type=Classic,337,0.9301750449824476
learn,PRAUC:type=Classic,338,0.9302121620156377
learn,PRAUC:type=Classic,339,0.9303459213203354
learn,PRAUC:type=Classic,340,0.9304928494604171
learn,PRAUC:type=Classic,341,0.930558451640303
learn,PRAUC:type=Classic,342,0.9306664196314939
learn,PRAUC:type=Classic,343,0.9307190044416621
learn,PRAUC:type=Classic,344,0.9307582767864563
learn,PRAUC:type=Classic,345,0.9308227303460167
learn,PRAUC:type=Classic,346,0.9309387893564621
learn,PRAUC:type=Classic,347,0.9309728569046148
learn,PRAUC:type=Classic,348,0.931032093224407
learn,PRAUC:type=Classic,349,0.9310578981015286
learn,PRAUC:type=Classic,350,0.9311117050264398
learn,PRAUC:type=Classic,351,0.9312582136878321
learn,PRAUC:type=Classic,352,0.9314449680178644
learn,PRAUC:type=Classic,353,0.931527782967983
learn,PRAUC:type=Classic,354,0.931644012598459
learn,PRAUC:type=Classic,355,0.9316932202563456
learn,PRAUC:type=Classic,356,0.9317771619721341
learn,PRAUC:type=Classic,357,0.9318339423180201
learn,PRAUC:type=Classic,358,0.9318601983359537
learn,PRAUC:type=Classic,359,0.9320324810971649
learn,PRAUC:type=Classic,360,0.9320728445193044
learn,PRAUC:type=Classic,361,0.9321304501639677
learn,PRAUC:type=Classic,362,0.9321860265352543
learn,PRAUC:type=Classic,363,0.9322999901467689
learn,PRAUC:type=Classic,364,0.9323713318980059
learn,PRAUC:type=Classic,365,0.9324161982865306
learn,PRAUC:type=Classic,366,0.9324534415018902
learn,PRAUC:type=Classic,367,0.9325756006324143
learn,PRAUC:type=Classic,368,0.9326548864576728
learn,PRAUC:type=Classic,369,0.9327273573061315
learn,PRAUC:type=Classic,370,0.9327825371165718
learn,PRAUC:type=Classic,371,0.9328051373662097
learn,PRAUC:type=Classic,372,0.9328521789364558
learn,PRAUC:type=Classic,373,0.9329146058211125
learn,PRAUC:type=Classic,374,0.9329855891541429
learn,PRAUC:type=Classic,375,0.933036880885339
learn,PRAUC:type=Classic,376,0.9332237106108371
learn,PRAUC:type=Classic,377,0.9332696839734486
learn,PRAUC:type=Classic,378,0.9332962388737617
learn,PRAUC:type=Classic,379,0.9333352298273211
learn,PRAUC:type=Classic,380,0.9334079734739574
learn,PRAUC:type=Classic,381,0.933509439808735
learn,PRAUC:type=Classic,382,0.9336155195170656
learn,PRAUC:type=Classic,383,0.9336669283618032
learn,PRAUC:type=Classic,384,0.933760558201938
learn,PRAUC:type=Classic,385,0.9338269537502063
learn,PRAUC:type=Classic,386,0.933869172769633
learn,PRAUC:type=Classic,387,0.9339660072829897
learn,PRAUC:type=Classic,388,0.9339943993473422
learn,PRAUC:type=Classic,389,0.9340381805777397
learn,PRAUC:type=Classic,390,0.9341160498391549
learn,PRAUC:type=Classic,391,0.9341505255300834
learn,PRAUC:type=Classic,392,0.9341717669906854
learn,PRAUC:type=Classic,393,0.9342276027391166
learn,PRAUC:type=Classic,394,0.9343022142127418
learn,PRAUC:type=Classic,395,0.9343700445027886
learn,PRAUC:type=Classic,396,0.934438407714055
learn,PRAUC:type=Classic,397,0.9344887244025096
learn,PRAUC:type=Classic,398,0.9345269631761185
learn,PRAUC:type=Classic,399,0.9345655053311249
learn,PRAUC:type=Classic,400,0.9346950313273429
learn,PRAUC:type=Classic,401,0.9347427578536963
learn,PRAUC:type=Classic,402,0.9348732322095582
learn,PRAUC:type=Classic,403,0.9349190653378653
learn,PRAUC:type=Classic,404,0.9349919207324046
learn,PRAUC:type=Classic,405,0.9350431937458413
learn,PRAUC:type=Classic,406,0.9350762152406243
learn,PRAUC:type=Classic,407,0.9351200715352358
learn,PRAUC:type=Classic,408,0.9353718217799784
learn,PRAUC:type=Classic,409,0.9353783778348822
learn,PRAUC:type=Classic,410,0.9354217847032983
learn,PRAUC:type=Classic,411,0.9354738170977416
learn,PRAUC:type=Classic,412,0.9356722499750848
learn,PRAUC:type=Classic,413,0.9357274316162091
learn,PRAUC:type=Classic,414,0.9359002284395154
learn,PRAUC:type=Classic,415,0.9359237721244212
learn,PRAUC:type=Classic,416,0.9360695586914222
learn,PRAUC:type=Classic,417,0.9361074613712165
learn,PRAUC:type=Classic,418,0.936137765283792
learn,PRAUC:type=Classic,419,0.9362676091883543
learn,PRAUC:type=Classic,420,0.9363162923191737
learn,PRAUC:type=Classic,421,0.9364494930628763
learn,PRAUC:type=Classic,422,0.9365010331994127
learn,PRAUC:type=Classic,423,0.9366037602457796
learn,PRAUC:type=Classic,424,0.9366316301099463
learn,PRAUC:type=Classic,425,0.9367382108042256
learn,PRAUC:type=Classic,426,0.9367841372454243
learn,PRAUC:type=Classic,427,0.9368068506341952
learn,PRAUC:type=Classic,428,0.9369250323280004
learn,PRAUC:type=Classic,429,0.9369593672603155
learn,PRAUC:type=Classic,430,0.9370146666394165
learn,PRAUC:type=Classic,431,0.9370335739222598
learn,PRAUC:type=Classic,432,0.9370964570014927
learn,PRAUC:type=Classic,433,0.9371434466262479
learn,PRAUC:type=Classic,434,0.9371635796597481
learn,PRAUC:type=Classic,435,0.937282490097935
learn,PRAUC:type=Classic,436,0.937320867664314
learn,PRAUC:type=Classic,437,0.9373358390305305
learn,PRAUC:type=Classic,438,0.9374515862810985
learn,PRAUC:type=Classic,439,0.9375151968795171
learn,PRAUC:type=Classic,440,0.9375260475943751
learn,PRAUC:type=Classic,441,0.9376412556589612
learn,PRAUC:type=Classic,442,0.9377207241523956
learn,PRAUC:type=Classic,443,0.9377277161320171
learn,PRAUC:type=Classic,444,0.9378386482388709
learn,PRAUC:type=Classic,445,0.9378523275415341
learn,PRAUC:type=Classic,446,0.9379160889047217
learn,PRAUC:type=Classic,447,0.9379340166016464
learn,PRAUC:type=Classic,448,0.9379633194971079
learn,PRAUC:type=Classic,449,0.937980321926532
learn,PRAUC:type=Classic,450,0.9381526485527764
learn,PRAUC:type=Classic,451,0.9382410555487365
learn,PRAUC:type=Classic,452,0.9383312916823919
learn,PRAUC:type=Classic,453,0.938364764359969
learn,PRAUC:type=Classic,454,0.9383936624276564
learn,PRAUC:type=Classic,455,0.9385161290075396
learn,PRAUC:type=Classic,456,0.93854362990389
learn,PRAUC:type=Classic,457,0.9386170324698911
learn,PRAUC:type=Classic,458,0.9386835864396049
learn,PRAUC:type=Classic,459,0.9387684410922882
learn,PRAUC:type=Classic,460,0.9388693181555293
learn,PRAUC:type=Classic,461,0.9388925499045554
learn,PRAUC:type=Classic,462,0.938921543481131
learn,PRAUC:type=Classic,463,0.9389823951136264
learn,PRAUC:type=Classic,464,0.9390065162861204
learn,PRAUC:type=Classic,465,0.9390432419651072
learn,PRAUC:type=Classic,466,0.9390573016092266
learn,PRAUC:type=Classic,467,0.9390845154302007
learn,PRAUC:type=Classic,468,0.9391190758152651
learn,PRAUC:type=Classic,469,0.9391637480716327
learn,PRAUC:type=Classic,470,0.9391756435498092
learn,PRAUC:type=Classic,471,0.9394445662114469
learn,PRAUC:type=Classic,472,0.9394675149453323
learn,PRAUC:type=Classic,473,0.9395052656887538
learn,PRAUC:type=Classic,474,0.9395295826580276
learn,PRAUC:type=Classic,475,0.9395913197272602
learn,PRAUC:type=Classic,476,0.9396515508766737
learn,PRAUC:type=Classic,477,0.9397449743832963
learn,PRAUC:type=Classic,478,0.939757186256157
learn,PRAUC:type=Classic,479,0.9400026496440893
learn,PRAUC:type=Classic,480,0.9400916618388232
learn,PRAUC:type=Classic,481,0.9402665118881649
learn,PRAUC:type=Classic,482,0.9403485475459715
learn,PRAUC:type=Classic,483,0.9404604262829027
learn,PRAUC:type=Classic,484,0.9405102138321259
learn,PRAUC:type=Classic,485,0.9405365105653966
learn,PRAUC:type=Classic,486,0.9405990514023893
learn,PRAUC:type=Classic,487,0.9406697845646371
learn,PRAUC:type=Classic,488,0.9407367314651515
learn,PRAUC:type=Classic,489,0.9410493852916418
learn,PRAUC:type=Classic,490,0.9411109572873372
learn,PRAUC:type=Classic,491,0.941249588239837
learn,PRAUC:type=Classic,492,0.941290532177424
learn,PRAUC:type=Classic,493,0.9413502460488942
learn,PRAUC:type=Classic,494,0.9414070804884712
learn,PRAUC:type=Classic,495,0.9415442538218223
learn,PRAUC:type=Classic,496,0.9415983203523809
learn,PRAUC:type=Classic,497,0.9417082651353968
learn,PRAUC:type=Classic,498,0.9417627424369478
