data_execucao,nome_experimento,nome_modelo,conjunto_features,parametros,tempo_treinamento_segundos,observacoes,threshold,average_precision,roc_auc,accuracy,balanced_accuracy,precision_fraude,recall_fraude,f1_fraude,verdadeiros_negativos,falsos_positivos,falsos_negativos,verdadeiros_positivos,percentual_alertado
2026-08-01T00:55:03,random_forest_none_n200_d20_leaf5_threshold_050,Random Forest,features_basicas_v1,"{""bootstrap"": [true], ""class_weight"": [null], ""criterion"": [""gini""], ""features"": [""amt_log"", ""city_pop_log"", ""idade"", ""distancia_km"", ""hora_sin"", ""hora_cos"", ""dia_semana_sin"", ""dia_semana_cos"", ""fim_de_semana"", ""category"", ""gender"", ""state""], ""max_depth"": [20], ""max_features"": [""sqrt""], ""min_samples_leaf"": [5], ""min_samples_split"": [10], ""modelo"": ""RandomForestClassifier"", ""n_estimators"": [200], ""n_jobs"": -1, ""random_state"": 42, ""split"": ""temporal_70_15_15"", ""threshold"": 0.5}",160.02846875000023,Primeira execução da Random Forest. Mesmas features e separação temporal utilizadas na baseline de Regressão Logística. Sem ponderação das classes.,0.5,0.8773252129416953,0.9917012474114866,0.9972802196389736,0.7923089823510158,0.9878542510121457,0.5846645367412141,0.7345709984947315,193240.0,9.0,520.0,732.0,0.38097490501334186
2026-08-02T22:22:40,random_forest_none_n200_d20_leaf5_threshold_050,Random Forest,features_basicas_v1,"{""bootstrap"": true, ""class_weight"": null, ""criterion"": ""gini"", ""features"": [""amt_log"", ""city_pop_log"", ""idade"", ""distancia_km"", ""hora_sin"", ""hora_cos"", ""dia_semana_sin"", ""dia_semana_cos"", ""fim_de_semana"", ""category"", ""gender"", ""state""], ""max_depth"": 20, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""min_samples_split"": 10, ""modelo"": ""RandomForestClassifier"", ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 42, ""split"": ""temporal_70_15_15"", ""threshold"": 0.5}",94.84891233300004,Primeira execução da Random Forest. Mesmas features e separação temporal utilizadas na baseline de Regressão Logística. Sem ponderação das classes.,0.5,0.8773252129416953,0.9917012474114866,0.9972802196389736,0.7923089823510158,0.9878542510121457,0.5846645367412141,0.7345709984947315,193240.0,9.0,520.0,732.0,0.38097490501334186
2026-08-03T23:12:05,random_forest_none_n200_d20_leaf5_threshold_050,Random Forest,features_basicas_v1,"{""bootstrap"": true, ""class_weight"": null, ""criterion"": ""gini"", ""features"": [""amt_log"", ""city_pop_log"", ""idade"", ""distancia_km"", ""hora_sin"", ""hora_cos"", ""dia_semana_sin"", ""dia_semana_cos"", ""fim_de_semana"", ""category"", ""gender"", ""state""], ""max_depth"": 30, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 4, ""modelo"": ""RandomForestClassifier"", ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 42, ""split"": ""temporal_70_15_15"", ""threshold"": 0.5}",134.2557910419996,Primeira execução da Random Forest. Mesmas features e separação temporal utilizadas na baseline de Regressão Logística. Sem ponderação das classes.,0.5,0.8984564120904475,0.9920689053076037,0.9979177484948664,0.8450039386190112,0.9807037457434733,0.6900958466453674,0.810126582278481,193232.0,17.0,388.0,864.0,0.4529539693883322
2026-08-03T23:21:22,random_forest_none_n200_d20_leaf5_threshold_050,Random Forest,features_basicas_v1,"{""bootstrap"": true, ""class_weight"": null, ""criterion"": ""gini"", ""features"": [""amt_log"", ""city_pop_log"", ""idade"", ""distancia_km"", ""hora_sin"", ""hora_cos"", ""dia_semana_sin"", ""dia_semana_cos"", ""fim_de_semana"", ""category"", ""gender"", ""state""], ""max_depth"": 40, ""max_features"": ""sqrt"", ""min_samples_leaf"": 2, ""min_samples_split"": 4, ""modelo"": ""RandomForestClassifier"", ""n_estimators"": 200, ""n_jobs"": -1, ""random_state"": 42, ""split"": ""temporal_70_15_15"", ""threshold"": 0.5}",132.64796324999998,Primeira execução da Random Forest. Mesmas features e separação temporal utilizadas na baseline de Regressão Logística. Sem ponderação das classes.,0.5,0.9005702860348114,0.9919236136060254,0.997964020750536,0.8478046404465811,0.9830699774266366,0.6956869009584664,0.8147801683816651,193234.0,15.0,381.0,871.0,0.4555246502588675
